# DerivedBinaryProperties.txt
#
# NOTE: This file is vendored for vm-js RegExp Unicode property escape tables.
# Unicode v17.0.0
# © 2025 Unicode®, Inc.
# Unicode and the Unicode Logo are registered trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use, see https://www.unicode.org/terms_of_use.html
#
# Format: <code point range> ; <binary property>
000030..000039 ; ASCII_Hex_Digit
0009BD..0009C4 ; Alphabetic
0009C7..0009C8 ; Alphabetic
0009CB..0009CC ; Alphabetic
0009CE ; Alphabetic
0009D7 ; Alphabetic
0009DC..0009DD ; Alphabetic
0009DF..0009E3 ; Alphabetic
0009F0..0009F1 ; Alphabetic
0009FC ; Alphabetic
000A01..000A03 ; Alphabetic
000A05..000A0A ; Alphabetic
000A0F..000A10 ; Alphabetic
000A13..000A28 ; Alphabetic
000A2A..000A30 ; Alphabetic
000A32..000A33 ; Alphabetic
000A35..000A36 ; Alphabetic
000A38..000A39 ; Alphabetic
000A3E..000A42 ; Alphabetic
000A47..000A48 ; Alphabetic
000A4B..000A4C ; Alphabetic
000A51 ; Alphabetic
000A59..000A5C ; Alphabetic
000A5E ; Alphabetic
000A70..000A75 ; Alphabetic
000A81..000A83 ; Alphabetic
000A85..000A8D ; Alphabetic
000A8F..000A91 ; Alphabetic
000A93..000AA8 ; Alphabetic
000AAA..000AB0 ; Alphabetic
000AB2..000AB3 ; Alphabetic
000AB5..000AB9 ; Alphabetic
000ABD..000AC5 ; Alphabetic
000AC7..000AC9 ; Alphabetic
000ACB..000ACC ; Alphabetic
000AD0 ; Alphabetic
000AE0..000AE3 ; Alphabetic
000AF9..000AFC ; Alphabetic
000B01..000B03 ; Alphabetic
000B05..000B0C ; Alphabetic
000B0F..000B10 ; Alphabetic
000B13..000B28 ; Alphabetic
000B2A..000B30 ; Alphabetic
000B32..000B33 ; Alphabetic
000B35..000B39 ; Alphabetic
000B3D..000B44 ; Alphabetic
000B47..000B48 ; Alphabetic
000B4B..000B4C ; Alphabetic
000B56..000B57 ; Alphabetic
000B5C..000B5D ; Alphabetic
000B5F..000B63 ; Alphabetic
000B71 ; Alphabetic
000B82..000B83 ; Alphabetic
000B85..000B8A ; Alphabetic
000B8E..000B90 ; Alphabetic
000B92..000B95 ; Alphabetic
000B99..000B9A ; Alphabetic
000B9C ; Alphabetic
000B9E..000B9F ; Alphabetic
000BA3..000BA4 ; Alphabetic
000BA8..000BAA ; Alphabetic
000BAE..000BB9 ; Alphabetic
000BBE..000BC2 ; Alphabetic
000BC6..000BC8 ; Alphabetic
000BCA..000BCC ; Alphabetic
000BD0 ; Alphabetic
000BD7 ; Alphabetic
000C00..000C0C ; Alphabetic
000C0E..000C10 ; Alphabetic
000C12..000C28 ; Alphabetic
000C2A..000C39 ; Alphabetic
000C3D..000C44 ; Alphabetic
000C46..000C48 ; Alphabetic
000C4A..000C4C ; Alphabetic
000C55..000C56 ; Alphabetic
000C58..000C5A ; Alphabetic
000C5C..000C5D ; Alphabetic
000C60..000C63 ; Alphabetic
000C80..000C83 ; Alphabetic
000C85..000C8C ; Alphabetic
000C8E..000C90 ; Alphabetic
000C92..000CA8 ; Alphabetic
000CAA..000CB3 ; Alphabetic
000CB5..000CB9 ; Alphabetic
000CBD..000CC4 ; Alphabetic
000CC6..000CC8 ; Alphabetic
000CCA..000CCC ; Alphabetic
000CD5..000CD6 ; Alphabetic
000CDC..000CDE ; Alphabetic
000CE0..000CE3 ; Alphabetic
000CF1..000CF3 ; Alphabetic
000D00..000D0C ; Alphabetic
000D0E..000D10 ; Alphabetic
000D12..000D3A ; Alphabetic
000D3D..000D44 ; Alphabetic
000D46..000D48 ; Alphabetic
000D4A..000D4C ; Alphabetic
000D4E ; Alphabetic
000D54..000D57 ; Alphabetic
000D5F..000D63 ; Alphabetic
000D7A..000D7F ; Alphabetic
000D81..000D83 ; Alphabetic
000D85..000D96 ; Alphabetic
000D9A..000DB1 ; Alphabetic
000DB3..000DBB ; Alphabetic
000DBD ; Alphabetic
000DC0..000DC6 ; Alphabetic
000DCF..000DD4 ; Alphabetic
000DD6 ; Alphabetic
000DD8..000DDF ; Alphabetic
000DF2..000DF3 ; Alphabetic
000E01..000E3A ; Alphabetic
000E40..000E46 ; Alphabetic
000E4D ; Alphabetic
000E81..000E82 ; Alphabetic
000E84 ; Alphabetic
000E86..000E8A ; Alphabetic
000E8C..000EA3 ; Alphabetic
000EA5 ; Alphabetic
000EA7..000EB9 ; Alphabetic
000EBB..000EBD ; Alphabetic
000EC0..000EC4 ; Alphabetic
000EC6 ; Alphabetic
000ECD ; Alphabetic
000EDC..000EDF ; Alphabetic
000F00 ; Alphabetic
000F40..000F47 ; Alphabetic
000F49..000F6C ; Alphabetic
000F71..000F83 ; Alphabetic
000F88..000F97 ; Alphabetic
000F99..000FBC ; Alphabetic
001000..001036 ; Alphabetic
001038 ; Alphabetic
00103B..00103F ; Alphabetic
001050..00108F ; Alphabetic
00109A..00109D ; Alphabetic
0010A0..0010C5 ; Alphabetic
0010C7 ; Alphabetic
0010CD ; Alphabetic
0010D0..0010FA ; Alphabetic
0010FC..001248 ; Alphabetic
00124A..00124D ; Alphabetic
001250..001256 ; Alphabetic
001258 ; Alphabetic
00125A..00125D ; Alphabetic
001260..001288 ; Alphabetic
00128A..00128D ; Alphabetic
001290..0012B0 ; Alphabetic
0012B2..0012B5 ; Alphabetic
0012B8..0012BE ; Alphabetic
0012C0 ; Alphabetic
0012C2..0012C5 ; Alphabetic
0012C8..0012D6 ; Alphabetic
0012D8..001310 ; Alphabetic
001312..001315 ; Alphabetic
001318..00135A ; Alphabetic
001380..00138F ; Alphabetic
0013A0..0013F5 ; Alphabetic
0013F8..0013FD ; Alphabetic
001401..00166C ; Alphabetic
00166F..00167F ; Alphabetic
001681..00169A ; Alphabetic
0016A0..0016EA ; Alphabetic
0016EE..0016F8 ; Alphabetic
001700..001713 ; Alphabetic
00171F..001733 ; Alphabetic
001740..001753 ; Alphabetic
001760..00176C ; Alphabetic
00176E..001770 ; Alphabetic
001772..001773 ; Alphabetic
001780..0017B3 ; Alphabetic
0017B6..0017C8 ; Alphabetic
0017D7 ; Alphabetic
0017DC ; Alphabetic
001820..001878 ; Alphabetic
001880..0018AA ; Alphabetic
0018B0..0018F5 ; Alphabetic
001900..00191E ; Alphabetic
001920..00192B ; Alphabetic
001930..001938 ; Alphabetic
001950..00196D ; Alphabetic
001970..001974 ; Alphabetic
001980..0019AB ; Alphabetic
0019B0..0019C9 ; Alphabetic
001A00..001A1B ; Alphabetic
001A20..001A5E ; Alphabetic
001A61..001A74 ; Alphabetic
001AA7 ; Alphabetic
001ABF..001AC0 ; Alphabetic
001ACC..001ACE ; Alphabetic
001B00..001B33 ; Alphabetic
001B35..001B43 ; Alphabetic
001B45..001B4C ; Alphabetic
001B80..001BA9 ; Alphabetic
001BAC..001BAF ; Alphabetic
001BBA..001BE5 ; Alphabetic
001BE7..001BF1 ; Alphabetic
001C00..001C36 ; Alphabetic
001C4D..001C4F ; Alphabetic
001C5A..001C7D ; Alphabetic
001C80..001C8A ; Alphabetic
001C90..001CBA ; Alphabetic
001CBD..001CBF ; Alphabetic
001CE9..001CEC ; Alphabetic
001CEE..001CF3 ; Alphabetic
001CF5..001CF6 ; Alphabetic
001CFA ; Alphabetic
001D00..001DBF ; Alphabetic
001DD3..001DF4 ; Alphabetic
001E00..001F15 ; Alphabetic
001F18..001F1D ; Alphabetic
001F20..001F45 ; Alphabetic
001F48..001F4D ; Alphabetic
001F50..001F57 ; Alphabetic
001F59 ; Alphabetic
001F5B ; Alphabetic
001F5D ; Alphabetic
001F5F..001F7D ; Alphabetic
001F80..001FB4 ; Alphabetic
001FB6..001FBC ; Alphabetic
001FBE ; Alphabetic
001FC2..001FC4 ; Alphabetic
001FC6..001FCC ; Alphabetic
001FD0..001FD3 ; Alphabetic
001FD6..001FDB ; Alphabetic
001FE0..001FEC ; Alphabetic
001FF2..001FF4 ; Alphabetic
001FF6..001FFC ; Alphabetic
002071 ; Alphabetic
00207F ; Alphabetic
002090..00209C ; Alphabetic
002102 ; Alphabetic
002107 ; Alphabetic
00210A..002113 ; Alphabetic
002115 ; Alphabetic
002119..00211D ; Alphabetic
002124 ; Alphabetic
002126 ; Alphabetic
002128 ; Alphabetic
00212A..00212D ; Alphabetic
00212F..002139 ; Alphabetic
00213C..00213F ; Alphabetic
002145..002149 ; Alphabetic
00214E ; Alphabetic
002160..002188 ; Alphabetic
0024B6..0024E9 ; Alphabetic
002C00..002CE4 ; Alphabetic
002CEB..002CEE ; Alphabetic
002CF2..002CF3 ; Alphabetic
002D00..002D25 ; Alphabetic
002D27 ; Alphabetic
002D2D ; Alphabetic
002D30..002D67 ; Alphabetic
002D6F ; Alphabetic
002D80..002D96 ; Alphabetic
002DA0..002DA6 ; Alphabetic
002DA8..002DAE ; Alphabetic
002DB0..002DB6 ; Alphabetic
002DB8..002DBE ; Alphabetic
002DC0..002DC6 ; Alphabetic
002DC8..002DCE ; Alphabetic
002DD0..002DD6 ; Alphabetic
002DD8..002DDE ; Alphabetic
002DE0..002DFF ; Alphabetic
002E2F ; Alphabetic
003005..003007 ; Alphabetic
003021..003029 ; Alphabetic
003031..003035 ; Alphabetic
003038..00303C ; Alphabetic
003041..003096 ; Alphabetic
00309D..00309F ; Alphabetic
0030A1..0030FA ; Alphabetic
0030FC..0030FF ; Alphabetic
003105..00312F ; Alphabetic
003131..00318E ; Alphabetic
0031A0..0031BF ; Alphabetic
0031F0..0031FF ; Alphabetic
003400..004DBF ; Alphabetic
004E00..00A48C ; Alphabetic
00A4D0..00A4FD ; Alphabetic
00A500..00A60C ; Alphabetic
00A610..00A61F ; Alphabetic
00A62A..00A62B ; Alphabetic
00A640..00A66E ; Alphabetic
00A674..00A67B ; Alphabetic
00A67F..00A6EF ; Alphabetic
00A717..00A71F ; Alphabetic
00A722..00A788 ; Alphabetic
00A78B..00A7DC ; Alphabetic
00A7F1..00A805 ; Alphabetic
00A807..00A827 ; Alphabetic
00A840..00A873 ; Alphabetic
00A880..00A8C3 ; Alphabetic
00A8C5 ; Alphabetic
00A8F2..00A8F7 ; Alphabetic
00A8FB ; Alphabetic
00A8FD..00A8FF ; Alphabetic
00A90A..00A92A ; Alphabetic
00A930..00A952 ; Alphabetic
00A960..00A97C ; Alphabetic
00A980..00A9B2 ; Alphabetic
00A9B4..00A9BF ; Alphabetic
00A9CF ; Alphabetic
00A9E0..00A9EF ; Alphabetic
00A9FA..00A9FE ; Alphabetic
00AA00..00AA36 ; Alphabetic
00AA40..00AA4D ; Alphabetic
00AA60..00AA76 ; Alphabetic
00AA7A..00AABE ; Alphabetic
00AAC0 ; Alphabetic
00AAC2 ; Alphabetic
00AADB..00AADD ; Alphabetic
00AAE0..00AAEF ; Alphabetic
00AAF2..00AAF5 ; Alphabetic
00AB01..00AB06 ; Alphabetic
00AB09..00AB0E ; Alphabetic
00AB11..00AB16 ; Alphabetic
00AB20..00AB26 ; Alphabetic
00AB28..00AB2E ; Alphabetic
00AB30..00AB5A ; Alphabetic
00AB5C..00AB69 ; Alphabetic
00AB70..00ABEA ; Alphabetic
00AC00..00D7A3 ; Alphabetic
00D7B0..00D7C6 ; Alphabetic
00D7CB..00D7FB ; Alphabetic
00F900..00FA6D ; Alphabetic
00FA70..00FAD9 ; Alphabetic
00FB00..00FB06 ; Alphabetic
00FB13..00FB17 ; Alphabetic
00FB1D..00FB28 ; Alphabetic
00FB2A..00FB36 ; Alphabetic
00FB38..00FB3C ; Alphabetic
00FB3E ; Alphabetic
00FB40..00FB41 ; Alphabetic
00FB43..00FB44 ; Alphabetic
00FB46..00FBB1 ; Alphabetic
00FBD3..00FD3D ; Alphabetic
00FD50..00FD8F ; Alphabetic
00FD92..00FDC7 ; Alphabetic
00FDF0..00FDFB ; Alphabetic
00FE70..00FE74 ; Alphabetic
00FE76..00FEFC ; Alphabetic
00FF21..00FF3A ; Alphabetic
00FF41..00FF5A ; Alphabetic
00FF66..00FFBE ; Alphabetic
00FFC2..00FFC7 ; Alphabetic
00FFCA..00FFCF ; Alphabetic
00FFD2..00FFD7 ; Alphabetic
00FFDA..00FFDC ; Alphabetic
010000..01000B ; Alphabetic
01000D..010026 ; Alphabetic
010028..01003A ; Alphabetic
01003C..01003D ; Alphabetic
01003F..01004D ; Alphabetic
010050..01005D ; Alphabetic
010080..0100FA ; Alphabetic
010140..010174 ; Alphabetic
010280..01029C ; Alphabetic
0102A0..0102D0 ; Alphabetic
010300..01031F ; Alphabetic
01032D..01034A ; Alphabetic
010350..01037A ; Alphabetic
010380..01039D ; Alphabetic
0103A0..0103C3 ; Alphabetic
0103C8..0103CF ; Alphabetic
0103D1..0103D5 ; Alphabetic
010400..01049D ; Alphabetic
0104B0..0104D3 ; Alphabetic
0104D8..0104FB ; Alphabetic
010500..010527 ; Alphabetic
010530..010563 ; Alphabetic
010570..01057A ; Alphabetic
01057C..01058A ; Alphabetic
01058C..010592 ; Alphabetic
010594..010595 ; Alphabetic
010597..0105A1 ; Alphabetic
0105A3..0105B1 ; Alphabetic
0105B3..0105B9 ; Alphabetic
0105BB..0105BC ; Alphabetic
0105C0..0105F3 ; Alphabetic
010600..010736 ; Alphabetic
010740..010755 ; Alphabetic
010760..010767 ; Alphabetic
010780..010785 ; Alphabetic
010787..0107B0 ; Alphabetic
0107B2..0107BA ; Alphabetic
010800..010805 ; Alphabetic
010808 ; Alphabetic
01080A..010835 ; Alphabetic
010837..010838 ; Alphabetic
01083C ; Alphabetic
01083F..010855 ; Alphabetic
010860..010876 ; Alphabetic
010880..01089E ; Alphabetic
0108E0..0108F2 ; Alphabetic
0108F4..0108F5 ; Alphabetic
010900..010915 ; Alphabetic
010920..010939 ; Alphabetic
010940..010959 ; Alphabetic
010980..0109B7 ; Alphabetic
0109BE..0109BF ; Alphabetic
010A00..010A03 ; Alphabetic
010A05..010A06 ; Alphabetic
010A0C..010A13 ; Alphabetic
010A15..010A17 ; Alphabetic
010A19..010A35 ; Alphabetic
010A60..010A7C ; Alphabetic
010A80..010A9C ; Alphabetic
010AC0..010AC7 ; Alphabetic
010AC9..010AE4 ; Alphabetic
010B00..010B35 ; Alphabetic
010B40..010B55 ; Alphabetic
010B60..010B72 ; Alphabetic
010B80..010B91 ; Alphabetic
010C00..010C48 ; Alphabetic
010C80..010CB2 ; Alphabetic
010CC0..010CF2 ; Alphabetic
010D00..010D27 ; Alphabetic
010D4A..010D65 ; Alphabetic
010D69 ; Alphabetic
010D6F..010D85 ; Alphabetic
010E80..010EA9 ; Alphabetic
010EAB..010EAC ; Alphabetic
010EB0..010EB1 ; Alphabetic
010EC2..010EC7 ; Alphabetic
010EFA..010EFC ; Alphabetic
010F00..010F1C ; Alphabetic
010F27 ; Alphabetic
010F30..010F45 ; Alphabetic
010F70..010F81 ; Alphabetic
010FB0..010FC4 ; Alphabetic
010FE0..010FF6 ; Alphabetic
011000..011045 ; Alphabetic
011071..011075 ; Alphabetic
011080..0110B8 ; Alphabetic
0110C2 ; Alphabetic
0110D0..0110E8 ; Alphabetic
011100..011132 ; Alphabetic
011144..011147 ; Alphabetic
011150..011172 ; Alphabetic
011176 ; Alphabetic
011180..0111BF ; Alphabetic
0111C1..0111C4 ; Alphabetic
0111CE..0111CF ; Alphabetic
0111DA ; Alphabetic
0111DC ; Alphabetic
011200..011211 ; Alphabetic
011213..011234 ; Alphabetic
011237 ; Alphabetic
01123E..011241 ; Alphabetic
011280..011286 ; Alphabetic
011288 ; Alphabetic
01128A..01128D ; Alphabetic
01128F..01129D ; Alphabetic
01129F..0112A8 ; Alphabetic
0112B0..0112E8 ; Alphabetic
011300..011303 ; Alphabetic
011305..01130C ; Alphabetic
01130F..011310 ; Alphabetic
011313..011328 ; Alphabetic
01132A..011330 ; Alphabetic
011332..011333 ; Alphabetic
011335..011339 ; Alphabetic
01133D..011344 ; Alphabetic
011347..011348 ; Alphabetic
01134B..01134C ; Alphabetic
011350 ; Alphabetic
011357 ; Alphabetic
01135D..011363 ; Alphabetic
011380..011389 ; Alphabetic
01138B ; Alphabetic
01138E ; Alphabetic
011390..0113B5 ; Alphabetic
0113B7..0113C0 ; Alphabetic
0113C2 ; Alphabetic
0113C5 ; Alphabetic
0113C7..0113CA ; Alphabetic
0113CC..0113CD ; Alphabetic
0113D1 ; Alphabetic
0113D3 ; Alphabetic
011400..011441 ; Alphabetic
011443..011445 ; Alphabetic
011447..01144A ; Alphabetic
01145F..011461 ; Alphabetic
011480..0114C1 ; Alphabetic
0114C4..0114C5 ; Alphabetic
0114C7 ; Alphabetic
011580..0115B5 ; Alphabetic
0115B8..0115BE ; Alphabetic
0115D8..0115DD ; Alphabetic
011600..01163E ; Alphabetic
011640 ; Alphabetic
011644 ; Alphabetic
011680..0116B5 ; Alphabetic
0116B8 ; Alphabetic
011700..01171A ; Alphabetic
01171D..01172A ; Alphabetic
011740..011746 ; Alphabetic
011800..011838 ; Alphabetic
0118A0..0118DF ; Alphabetic
0118FF..011906 ; Alphabetic
011909 ; Alphabetic
01190C..011913 ; Alphabetic
011915..011916 ; Alphabetic
011918..011935 ; Alphabetic
011937..011938 ; Alphabetic
01193B..01193C ; Alphabetic
01193F..011942 ; Alphabetic
0119A0..0119A7 ; Alphabetic
0119AA..0119D7 ; Alphabetic
0119DA..0119DF ; Alphabetic
0119E1 ; Alphabetic
0119E3..0119E4 ; Alphabetic
011A00..011A32 ; Alphabetic
011A35..011A3E ; Alphabetic
011A50..011A97 ; Alphabetic
011A9D ; Alphabetic
011AB0..011AF8 ; Alphabetic
011B60..011B67 ; Alphabetic
011BC0..011BE0 ; Alphabetic
011C00..011C08 ; Alphabetic
011C0A..011C36 ; Alphabetic
011C38..011C3E ; Alphabetic
011C40 ; Alphabetic
011C72..011C8F ; Alphabetic
011C92..011CA7 ; Alphabetic
011CA9..011CB6 ; Alphabetic
011D00..011D06 ; Alphabetic
011D08..011D09 ; Alphabetic
011D0B..011D36 ; Alphabetic
011D3A ; Alphabetic
011D3C..011D3D ; Alphabetic
011D3F..011D41 ; Alphabetic
011D43 ; Alphabetic
011D46..011D47 ; Alphabetic
011D60..011D65 ; Alphabetic
011D67..011D68 ; Alphabetic
011D6A..011D8E ; Alphabetic
011D90..011D91 ; Alphabetic
011D93..011D96 ; Alphabetic
011D98 ; Alphabetic
011DB0..011DDB ; Alphabetic
011EE0..011EF6 ; Alphabetic
011F00..011F10 ; Alphabetic
011F12..011F3A ; Alphabetic
011F3E..011F40 ; Alphabetic
011FB0 ; Alphabetic
012000..012399 ; Alphabetic
012400..01246E ; Alphabetic
012480..012543 ; Alphabetic
012F90..012FF0 ; Alphabetic
013000..01342F ; Alphabetic
013441..013446 ; Alphabetic
013460..0143FA ; Alphabetic
014400..014646 ; Alphabetic
016100..01612E ; Alphabetic
016800..016A38 ; Alphabetic
016A40..016A5E ; Alphabetic
016A70..016ABE ; Alphabetic
016AD0..016AED ; Alphabetic
016B00..016B2F ; Alphabetic
016B40..016B43 ; Alphabetic
016B63..016B77 ; Alphabetic
016B7D..016B8F ; Alphabetic
016D40..016D6C ; Alphabetic
016E40..016E7F ; Alphabetic
016EA0..016EB8 ; Alphabetic
016EBB..016ED3 ; Alphabetic
016F00..016F4A ; Alphabetic
016F4F..016F87 ; Alphabetic
016F8F..016F9F ; Alphabetic
016FE0..016FE1 ; Alphabetic
016FE3 ; Alphabetic
016FF0..016FF6 ; Alphabetic
017000..018CD5 ; Alphabetic
018CFF..018D1E ; Alphabetic
018D80..018DF2 ; Alphabetic
01AFF0..01AFF3 ; Alphabetic
01AFF5..01AFFB ; Alphabetic
01AFFD..01AFFE ; Alphabetic
01B000..01B122 ; Alphabetic
01B132 ; Alphabetic
01B150..01B152 ; Alphabetic
01B155 ; Alphabetic
01B164..01B167 ; Alphabetic
01B170..01B2FB ; Alphabetic
01BC00..01BC6A ; Alphabetic
01BC70..01BC7C ; Alphabetic
01BC80..01BC88 ; Alphabetic
01BC90..01BC99 ; Alphabetic
01BC9E ; Alphabetic
01D400..01D454 ; Alphabetic
01D456..01D49C ; Alphabetic
01D49E..01D49F ; Alphabetic
01D4A2 ; Alphabetic
01D4A5..01D4A6 ; Alphabetic
01D4A9..01D4AC ; Alphabetic
01D4AE..01D4B9 ; Alphabetic
01D4BB ; Alphabetic
01D4BD..01D4C3 ; Alphabetic
01D4C5..01D505 ; Alphabetic
01D507..01D50A ; Alphabetic
01D50D..01D514 ; Alphabetic
01D516..01D51C ; Alphabetic
01D51E..01D539 ; Alphabetic
01D53B..01D53E ; Alphabetic
01D540..01D544 ; Alphabetic
01D546 ; Alphabetic
01D54A..01D550 ; Alphabetic
01D552..01D6A5 ; Alphabetic
01D6A8..01D6C0 ; Alphabetic
01D6C2..01D6DA ; Alphabetic
01D6DC..01D6FA ; Alphabetic
01D6FC..01D714 ; Alphabetic
01D716..01D734 ; Alphabetic
01D736..01D74E ; Alphabetic
01D750..01D76E ; Alphabetic
01D770..01D788 ; Alphabetic
01D78A..01D7A8 ; Alphabetic
01D7AA..01D7C2 ; Alphabetic
01D7C4..01D7CB ; Alphabetic
01DF00..01DF1E ; Alphabetic
01DF25..01DF2A ; Alphabetic
01E000..01E006 ; Alphabetic
01E008..01E018 ; Alphabetic
01E01B..01E021 ; Alphabetic
01E023..01E024 ; Alphabetic
01E026..01E02A ; Alphabetic
01E030..01E06D ; Alphabetic
01E08F ; Alphabetic
01E100..01E12C ; Alphabetic
01E137..01E13D ; Alphabetic
01E14E ; Alphabetic
01E290..01E2AD ; Alphabetic
01E2C0..01E2EB ; Alphabetic
01E4D0..01E4EB ; Alphabetic
01E5D0..01E5ED ; Alphabetic
01E5F0 ; Alphabetic
01E6C0..01E6DE ; Alphabetic
01E6E0..01E6F5 ; Alphabetic
01E6FE..01E6FF ; Alphabetic
01E7E0..01E7E6 ; Alphabetic
01E7E8..01E7EB ; Alphabetic
01E7ED..01E7EE ; Alphabetic
01E7F0..01E7FE ; Alphabetic
01E800..01E8C4 ; Alphabetic
01E900..01E943 ; Alphabetic
01E947 ; Alphabetic
01E94B ; Alphabetic
01EE00..01EE03 ; Alphabetic
01EE05..01EE1F ; Alphabetic
01EE21..01EE22 ; Alphabetic
01EE24 ; Alphabetic
01EE27 ; Alphabetic
01EE29..01EE32 ; Alphabetic
01EE34..01EE37 ; Alphabetic
01EE39 ; Alphabetic
01EE3B ; Alphabetic
01EE42 ; Alphabetic
01EE47 ; Alphabetic
01EE49 ; Alphabetic
01EE4B ; Alphabetic
01EE4D..01EE4F ; Alphabetic
01EE51..01EE52 ; Alphabetic
01EE54 ; Alphabetic
01EE57 ; Alphabetic
01EE59 ; Alphabetic
01EE5B ; Alphabetic
01EE5D ; Alphabetic
01EE5F ; Alphabetic
01EE61..01EE62 ; Alphabetic
01EE64 ; Alphabetic
01EE67..01EE6A ; Alphabetic
01EE6C..01EE72 ; Alphabetic
01EE74..01EE77 ; Alphabetic
01EE79..01EE7C ; Alphabetic
01EE7E ; Alphabetic
01EE80..01EE89 ; Alphabetic
01EE8B..01EE9B ; Alphabetic
01EEA1..01EEA3 ; Alphabetic
01EEA5..01EEA9 ; Alphabetic
01EEAB..01EEBB ; Alphabetic
01F130..01F149 ; Alphabetic
01F150..01F169 ; Alphabetic
01F170..01F189 ; Alphabetic
020000..02A6DF ; Alphabetic
02A700..02B81D ; Alphabetic
02B820..02CEAD ; Alphabetic
02CEB0..02EBE0 ; Alphabetic
02EBF0..02EE5D ; Alphabetic
02F800..02FA1D ; Alphabetic
030000..03134A ; Alphabetic
031350..033479 ; Alphabetic
00061C ; Bidi_Control
00200E..00200F ; Bidi_Control
00202A..00202E ; Bidi_Control
002066..002069 ; Bidi_Control
000028..000029 ; Bidi_Mirrored
00003C ; Bidi_Mirrored
00003E ; Bidi_Mirrored
00005B ; Bidi_Mirrored
00005D ; Bidi_Mirrored
00007B ; Bidi_Mirrored
00007D ; Bidi_Mirrored
0000AB ; Bidi_Mirrored
0000BB ; Bidi_Mirrored
000F3A..000F3D ; Bidi_Mirrored
00169B..00169C ; Bidi_Mirrored
002039..00203A ; Bidi_Mirrored
002045..002046 ; Bidi_Mirrored
00207D..00207E ; Bidi_Mirrored
00208D..00208E ; Bidi_Mirrored
002140 ; Bidi_Mirrored
002201..002204 ; Bidi_Mirrored
002208..00220D ; Bidi_Mirrored
002211 ; Bidi_Mirrored
002215..002216 ; Bidi_Mirrored
00221A..00221D ; Bidi_Mirrored
00221F..002222 ; Bidi_Mirrored
002224 ; Bidi_Mirrored
002226 ; Bidi_Mirrored
00222B..002233 ; Bidi_Mirrored
002239 ; Bidi_Mirrored
00223B..00224C ; Bidi_Mirrored
002252..002255 ; Bidi_Mirrored
00225F..002260 ; Bidi_Mirrored
002262 ; Bidi_Mirrored
002264..00226B ; Bidi_Mirrored
00226D..00228C ; Bidi_Mirrored
00228F..002292 ; Bidi_Mirrored
002298 ; Bidi_Mirrored
0022A2..0022A3 ; Bidi_Mirrored
0022A6..0022B8 ; Bidi_Mirrored
0022BE..0022BF ; Bidi_Mirrored
0022C9..0022CD ; Bidi_Mirrored
